258,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
259,RT @EiiArt: fancam for my elden ring character https://t.co/nz1PTHxhO7,  fancam for my elden ring character ,0.0,0.0,Neutral
260,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
261,"My Top 10 All Time Favorite Game

1. Elden Ring
2. Killer Instinct Arcade
3. Halo Infinite Multiplayer
4. Pump It U… https://t.co/hSBmrbWECc",My Top 10 All Time Favorite Game1. Elden Ring2. Killer Instinct Arcade3. Halo Infinite Multiplayer4. Pump It U… ,0.5,0.75,Postive
262,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
263,RT @EiiArt: fancam for my elden ring character https://t.co/nz1PTHxhO7,  fancam for my elden ring character ,0.0,0.0,Neutral
264,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
265,RT @stepickford: Some more Elden Ring journal progress. On-paper me is up to level 20 now. (In-game me is actually level 56.) https://t.co/…,  Some more Elden Ring journal progress. On-paper me is up to level 20 now. (In-game me is actually level 56.) ,0.25,0.3,Postive
266,Anyone playing Elden Ring? I came out and saw one of these giant jars behind me. Rather than waiting to see if it w… https://t.co/YCWXZESuiN,Anyone playing Elden Ring? I came out and saw one of these giant jars behind me. Rather than waiting to see if it w… ,-0.2,0.85,Negative
267,"RT @keafys: AC Valhalla/Elden RIng Stream! - Running daily and weekly stuff for Valhalla then back to Elden Ring! https://t.co/3j6MijGWuA
@…",  AC Valhalla/Elden RIng Stream! - Running daily and weekly stuff for Valhalla then back to Elden Ring! @…,0.0,0.0,Neutral
268,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
269,RT @stepickford: Some more pages from the Elden Ring journal. On paper I'm still in Limgrave. https://t.co/IxHFGywMHI,  Some more pages from the Elden Ring journal. On paper I'm still in Limgrave. ,0.5,0.5,Postive
270,RT @LumpyTouch: jumping off a cliff in Elden Ring be like https://t.co/YFvgB6GHOI,  jumping off a cliff in Elden Ring be like ,0.0,0.0,Neutral
271,RT @BioticNova: Waiting for Elden Ring bosses to finish their delayed attacks https://t.co/3uTTGgdSl2,  Waiting for Elden Ring bosses to finish their delayed attacks ,0.0,0.0,Neutral
272,RT @LumpyTouch: jumping off a cliff in Elden Ring be like https://t.co/YFvgB6GHOI,  jumping off a cliff in Elden Ring be like ,0.0,0.0,Neutral
273,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
274,"@Guerrilla @justinphotomode I bet that if Sylens was in charge of planing, he wouldnt had release the game 1 week bedore elden ring.","@Guerrilla @justinphotomode I bet that if Sylens was in charge of planing, he wouldnt had release the game 1 week bedore elden ring.",-0.4,0.4,Negative
275,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
276,Continuing Elden Ring Conan Playthrough https://t.co/ki5MuhTaNH,Continuing Elden Ring Conan Playthrough ,0.0,0.0,Neutral
277,"RT @stepickford: Today's Elden Ring journal update just happens to be three different types of repeating enemies / locations, which should…","  Today's Elden Ring journal update just happens to be three different types of repeating enemies / locations, which should…",0.0,0.6,Neutral
278,"RT @PrestigeIsKey: What's your current GOTY for 2022?

Elden Ring for me #ELDENRING",  What's your current GOTY for 2022?Elden Ring for me ,0.0,0.4,Neutral
279,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
280,"RT @stepickford: A couple more pages from the Elden Ring journal. Still early game, but getting a bit spoilery now, so be warned if you hav…","  A couple more pages from the Elden Ring journal. Still early game, but getting a bit spoilery now, so be warned if you hav…",0.06666666666666665,0.4000000000000001,Postive
281,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
282,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
283,TODAY IS SUBATHON! Remember all help today goes towards my artists that I'm commissioning for my lore video for my… https://t.co/9bqRm8hokf,TODAY IS SUBATHON! Remember all help today goes towards my artists that I'm commissioning for my lore video for my… ,0.0,0.0,Neutral
284,"RT @PlayStation: Tarnished, what weapon are you wielding in Elden Ring?","  Tarnished, what weapon are you wielding in Elden Ring?",0.0,0.0,Neutral
285,I thought I had a good understanding of Elden ring lore until I watched the new @VaatiVidya video. I have been humb… https://t.co/kjLFPLyKjD,I thought I had a good understanding of Elden ring lore until I watched the new @VaatiVidya video. I have been humb… ,0.41818181818181815,0.5272727272727273,Postive
286,elden ring do feel like this sometimes https://t.co/2OqCsmYKLb,elden ring do feel like this sometimes ,0.0,0.0,Neutral
287,RT @BioticNova: Waiting for Elden Ring bosses to finish their delayed attacks https://t.co/3uTTGgdSl2,  Waiting for Elden Ring bosses to finish their delayed attacks ,0.0,0.0,Neutral
288,going to the capital on elden ring doesn’t finish the story does it,going to the capital on elden ring doesn’t finish the story does it,0.0,0.0,Neutral
289,"#RT @PlayStation: Tarnished, what weapon are you wielding in Elden Ring?","#  Tarnished, what weapon are you wielding in Elden Ring?",0.0,0.0,Neutral
290,"I dislike using this account to boost my streams or uploads, but after wiping- and remaking... my Discord... I real… https://t.co/kYN3vK09nj","I dislike using this account to boost my streams or uploads, but after wiping- and remaking... my Discord... I real… ",0.0,0.0,Neutral
291,"RT @stepickford: More progress in the Elden Ring playthrough journal. It's hard to find time for this between work and, erm, playing Elden…","  More progress in the Elden Ring playthrough journal. It's hard to find time for this between work and, erm, playing Elden…",0.10416666666666666,0.5208333333333333,Postive
292,"RT @VideoArtGame: Fan art | Elden Ring - Ranni the Witch and Blaidd

Artist: @Dino_illus https://t.co/IB2UIcvDsZ",  Fan art | Elden Ring - Ranni the Witch and BlaiddArtist: @Dino_illus ,0.0,0.0,Neutral
293,Say what you will about rivers of blood but dual wielding katanas is the most fun I’ve had in Elden ring so far,Say what you will about rivers of blood but dual wielding katanas is the most fun I’ve had in Elden ring so far,0.3,0.5666666666666667,Postive
294,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
295,"@GOGcom with so many people getting onboard the dark souls hype train with elden ring, severance was where a lot of… https://t.co/h6Vb7GA9OM","@GOGcom with so many people getting onboard the dark souls hype train with elden ring, severance was where a lot of… ",0.175,0.45,Postive
296,RT @stepickford: A bit more progress in my Elden Ring journal. Still very early game stuff. There are a lot of NPCs! https://t.co/eSLdnTb1SP,  A bit more progress in my Elden Ring journal. Still very early game stuff. There are a lot of NPCs! ,0.043333333333333335,0.43,Postive
297,"RT @VideoArtGame: Fan art | Elden Ring - Ranni the Witch and Blaidd

Artist: @Dino_illus https://t.co/IB2UIcvDsZ",  Fan art | Elden Ring - Ranni the Witch and BlaiddArtist: @Dino_illus ,0.0,0.0,Neutral
298,RT @TilFolkvang: The current Elden Ring Any% run involves using a metronome to exploit a glitch in the blocking animation which sends you f…,  The current Elden Ring Any% run involves using a metronome to exploit a glitch in the blocking animation which sends you f…,0.0,0.4,Neutral
299,"RT @TeaAndToastie_: Anyone who plays Elden ring have you noticed that since Thursday it’s got a slight increase in difficulty? 

I have aro…", @TeaAndToastie_: Anyone who plays Elden ring have you noticed that since Thursday it’s got a slight increase in difficulty? I have aro…,-0.16666666666666666,0.16666666666666666,Negative
300,"RT @stepickford: While it is in no way conducive to making fast progress in the game, I had a very lovely time yesterday playing Elden Ring…","  While it is in no way conducive to making fast progress in the game, I had a very lovely time yesterday playing Elden Ring…",0.15,0.6583333333333333,Postive
301,"RT @Tatterwing: We did it people...

And because I've finally played a souls-like, YOU'VE CONVINCED ME, we're gonna do it. We're checking o…","  We did it people...And because I've finally played a souls-like, YOU'VE CONVINCED ME, we're gonna do it. We're checking o…",0.0,1.0,Neutral
302,RT @LumpyTouch: jumping off a cliff in Elden Ring be like https://t.co/YFvgB6GHOI,  jumping off a cliff in Elden Ring be like ,0.0,0.0,Neutral
303,"RT @pavoliareine: 【ELDEN RING】
#Pavolive #Pavolia_Reine 

let's progress? I don't know what else to do ;w;

23:30 AM GMT+7 / 25:30 JST
http…",  【ELDEN RING】 _Reine let's progress? I don't know what else to do ;w;23:30 AM GMT+7 / 25:30 JST,0.0,0.0,Neutral
304,"RT @pavoliareine: 【ELDEN RING】
#Pavolive #Pavolia_Reine 

let's progress? I don't know what else to do ;w;

23:30 AM GMT+7 / 25:30 JST
http…",  【ELDEN RING】 _Reine let's progress? I don't know what else to do ;w;23:30 AM GMT+7 / 25:30 JST,0.0,0.0,Neutral
305,"RT @warrioards: 🚨 HUGE STEAM GIVEAWAY 🚨

Prizes: 
🥇 Elden Ring Steam game
🥈 Random Steam game
🥉 Random Steam game

Must:
✅ LIKE, RT, &amp; FOLL…","  🚨 HUGE STEAM GIVEAWAY 🚨Prizes: 🥇 Elden Ring Steam game🥈 Random Steam game🥉 Random Steam gameMust:✅ LIKE, , &amp; FOLL…",-0.19999999999999996,0.6333333333333333,Negative
306,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
307,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
308,"RT @NeonRupee: Elden Ring player who keeps calling runes ""souls"".","  Elden Ring player who keeps calling runes ""souls"".",0.0,0.0,Neutral
309,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
310,"RT @Mitchriz1: WORLD'S FIRST SUB 13 MINUTE ELDEN RING!!! Elden Ring, the largest FromSoft game, is also now officially the fastest to compl…","  WORLD'S FIRST SUB 13 MINUTE ELDEN RING!!! Elden Ring, the largest FromSoft game, is also now officially the fastest to compl…",0.04414062499999999,0.3666666666666667,Postive
311,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
312,RT @LumpyTouch: jumping off a cliff in Elden Ring be like https://t.co/YFvgB6GHOI,  jumping off a cliff in Elden Ring be like ,0.0,0.0,Neutral
313,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
314,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
315,"RT @PlayStation: Tarnished, what weapon are you wielding in Elden Ring?","  Tarnished, what weapon are you wielding in Elden Ring?",0.0,0.0,Neutral
316,I don't think there ANYTHING more masochist than being an Arsenal fan right now.  UGH!!  Sigh.. Imma go play Elden Ring.,I don't think there ANYTHING more masochist than being an Arsenal fan right now.  UGH!!  Sigh.. Imma go play Elden Ring.,0.4732142857142857,0.5178571428571428,Postive
317,RT @IGN: Multiple Elden Ring players have discovered how to make Starscourge Radan hurl himself into the ocean. By getting to the battle's…,  Multiple Elden Ring players have discovered how to make Starscourge Radan hurl himself into the ocean. By getting to the battle's…,0.0,0.0,Neutral
318,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
319,Today is the day I get mentally tormented by Elden Ring. Wish me luck,Today is the day I get mentally tormented by Elden Ring. Wish me luck,-0.1,0.2,Negative
320,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
321,Screw it: Elden Ring NG+ stream tonight cuz I have been doing way too much side stuff off stream xD If I wait til n… https://t.co/Z5TTDM1uJA,Screw it: Elden Ring NG+ stream tonight cuz I have been doing way too much side stuff off stream xD If I wait til n… ,0.2,0.2,Postive
322,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
323,RT @jakebrodes: Funny  to me that Bandai Namco makes shit like Elden Ring but a subsidiary of their company also makes slightly racist slot…,  Funny  to me that Bandai Namco makes shit like Elden Ring but a subsidiary of their company also makes slightly racist slot…,-0.03888888888888889,0.6555555555555556,Negative
324,RT @LumpyTouch: jumping off a cliff in Elden Ring be like https://t.co/YFvgB6GHOI,  jumping off a cliff in Elden Ring be like ,0.0,0.0,Neutral
325,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
326,What happens when Morgott meet Merciless Chariot in Elden Ring | Morgott... https://t.co/zMAuSWXvVB via @YouTube,What happens when Morgott meet Merciless Chariot in Elden Ring | Morgott...  via @YouTube,-0.7,1.0,Negative
327,Now Exploring Nightmare Land - Elden Ring Episode #44 (Blind Let's Play/... https://t.co/YAHoJk7btc via @YouTube,Now Exploring Nightmare Land - Elden Ring Episode  (Blind Let's Play/...  via @YouTube,-0.5,0.6666666666666666,Negative
328,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
329,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
330,RT @Aviators84: I feel like this is still perhaps my greatest moment in 200 hours of Elden Ring. Any game that lets me kill a dragon with m…,  I feel like this is still perhaps my greatest moment in 200 hours of Elden Ring. Any game that lets me kill a dragon with m…,0.3,0.7,Postive
331,‘Elden Ring’s speedrun record is now 12 minutes 32 seconds https://t.co/W4MK2g1KpB,‘Elden Ring’s speedrun record is now 12 minutes 32 seconds ,0.0,0.0,Neutral
332,@PlayStation Elden Ring Theme Remix https://t.co/ePNAaBlAAC,@PlayStation Elden Ring Theme Remix ,0.0,0.0,Neutral
333,RT @fizzying: Elden Ring is full of surprises #ELDENRING https://t.co/XrPMCQGB2w,  Elden Ring is full of surprises  ,0.35,0.55,Postive
334,RT @LumpyTouch: jumping off a cliff in Elden Ring be like https://t.co/YFvgB6GHOI,  jumping off a cliff in Elden Ring be like ,0.0,0.0,Neutral
335,RT @VaatiVidya: It's time. Elden Ring's Lore: Explained - https://t.co/SzVCb5p9Fe,  It's time. Elden Ring's Lore: Explained - ,0.0,0.0,Neutral
336,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
337,"Broke my PS5 controller out of anger from Elden Ring. Ordered a new one which will arrive in 2 weeks... Well, at le… https://t.co/ecOKMyVcJa","Broke my PS5 controller out of anger from Elden Ring. Ordered a new one which will arrive in 2 weeks... Well, at le… ",-0.2818181818181818,0.32727272727272727,Negative
338,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
339,"RT @youdil1004: [4/9]Gurranq
Elden ring is god game https://t.co/0nNHjHZuSW",  [4/9]GurranqElden ring is god game ,-0.4,0.4,Negative
340,RT @SkeleMann: I just learned that Elden Ring is the first FromSoftware game to add a hammer that scales with intelligence and I think that…,  I just learned that Elden Ring is the first FromSoftware game to add a hammer that scales with intelligence and I think that…,-0.07500000000000001,0.3666666666666667,Negative
341,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
342,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
343,RT @BootyHaver: Just saw an irl cemetery and thought “woah looks just like Elden Ring.” Video games are rotting my brain.,  Just saw an irl cemetery and thought “woah looks just like Elden Ring.” Video games are rotting my brain.,0.0,0.0,Neutral
344,"@GermanStrands Bloodborne for it’s atmosphere, themes, design, combat etc. I know Elden Ring is the hot topic right… https://t.co/8sXUnp0uW4","@GermanStrands Bloodborne for it’s atmosphere, themes, design, combat etc. I know Elden Ring is the hot topic right… ",0.25,0.8500000000000001,Postive
345,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
346,"RT @PlayStation: Tarnished, what weapon are you wielding in Elden Ring?","  Tarnished, what weapon are you wielding in Elden Ring?",0.0,0.0,Neutral
347,"@avantgodjazz @L3pmaFunky @mrMatty01 @GinoMachino Elden beast is one of the worst bosses of Eden ring imo, is borin… https://t.co/QMHhHJhUh5","@avantgodjazz @L3pmaFunky @mrMatty01 @GinoMachino Elden beast is one of the worst bosses of Eden ring imo, is borin… ",-1.0,1.0,Negative
348,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
349,RT @LumpyTouch: jumping off a cliff in Elden Ring be like https://t.co/YFvgB6GHOI,  jumping off a cliff in Elden Ring be like ,0.0,0.0,Neutral
350,"RT @DaveOshry: Elden Ring actually has a hidden hard mode!

First you have to have a toddler

Then while you're fighting a boss, make sure…","  Elden Ring actually has a hidden hard mode!First you have to have a toddlerThen while you're fighting a boss, make sure…",-0.1527777777777778,0.325,Negative
351,RT @ZullieTheWitch: Fondly looking back on all the comments saying I was going to kill my channel by taking time off before Elden Ring. htt…,  Fondly looking back on all the comments saying I was going to kill my channel by taking time off before Elden Ring. htt…,0.0,0.0,Neutral
352,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
353,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
354,"RT @Genlyre: Elden ring characters come in 3 varieties:
-fashion souls cool matching armor
-min-maxed clown suit with a helmet that makes t…",  Elden ring characters come in 3 varieties:-fashion souls cool matching armor-min-maxed clown suit with a helmet that makes t…,0.35,0.65,Postive
355,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
356,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
357,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
358,"RT @VideoArtGame: Fan art | Elden Ring - Ranni the Witch and Blaidd

Artist: @Dino_illus https://t.co/IB2UIcvDsZ",  Fan art | Elden Ring - Ranni the Witch and BlaiddArtist: @Dino_illus ,0.0,0.0,Neutral
359,RT @SkeleMann: I just learned that Elden Ring is the first FromSoftware game to add a hammer that scales with intelligence and I think that…,  I just learned that Elden Ring is the first FromSoftware game to add a hammer that scales with intelligence and I think that…,-0.07500000000000001,0.3666666666666667,Negative
360,"RT @DaveOshry: Elden Ring actually has a hidden hard mode!

First you have to have a toddler

Then while you're fighting a boss, make sure…","  Elden Ring actually has a hidden hard mode!First you have to have a toddlerThen while you're fighting a boss, make sure…",-0.1527777777777778,0.325,Negative
361,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
362,RT @giganticbuddha: Gwyndolin.. I don’t have elden ring so I will keep drawing dark souls to cope https://t.co/LCJW6d8yy7,  Gwyndolin.. I don’t have elden ring so I will keep drawing dark souls to cope ,-0.15,0.4,Negative
363,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
364,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
365,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
366,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
367,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
368,Gonna be popping my Elden Ring cherry today on stream! I’m hyped 🔥,Gonna be popping my Elden Ring cherry today on stream! I’m hyped 🔥,0.0,0.0,Neutral
369,"RT @VideoArtGame: Fan art | Elden Ring - Malenia, Goddess of Rot

Artist: 瑞法_Repha https://t.co/Lj0ereTT2h","  Fan art | Elden Ring - Malenia, Goddess of RotArtist: 瑞法_Repha ",0.0,0.0,Neutral
370,RT @wjs07_: I still haven't played elden ring... https://t.co/UoqYIqgIDk, @wjs07_: I still haven't played elden ring... ,0.0,0.0,Neutral
371,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
372,RT @LumpyTouch: jumping off a cliff in Elden Ring be like https://t.co/YFvgB6GHOI,  jumping off a cliff in Elden Ring be like ,0.0,0.0,Neutral
373,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
374,RT @slimyswampghost: top three weird little dudes in elden ring https://t.co/7qxm6ffqEE,  top three weird little dudes in elden ring ,-0.0625,0.6666666666666666,Negative
375,"RT @PlayStation: Tarnished, what weapon are you wielding in Elden Ring?","  Tarnished, what weapon are you wielding in Elden Ring?",0.0,0.0,Neutral
376,RT @BioticNova: Waiting for Elden Ring bosses to finish their delayed attacks https://t.co/3uTTGgdSl2,  Waiting for Elden Ring bosses to finish their delayed attacks ,0.0,0.0,Neutral
377,RT @BioticNova: Waiting for Elden Ring bosses to finish their delayed attacks https://t.co/3uTTGgdSl2,  Waiting for Elden Ring bosses to finish their delayed attacks ,0.0,0.0,Neutral
378,@DerbyCityDerek Dark Souls 2 walked so Elden Ring could gallop.,@DerbyCityDerek Dark Souls 2 walked so Elden Ring could gallop.,-0.15,0.4,Negative
379,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
380,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
381,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
382,@SNUFFED_BOZO Blue lady from elden ring,@SNUFFED_BOZO Blue lady from elden ring,0.0,0.1,Neutral
383,RT @wjs07_: I still haven't played elden ring... https://t.co/UoqYIqgIDk, @wjs07_: I still haven't played elden ring... ,0.0,0.0,Neutral
384,"@AliceAutomata @NintendoSavant Why does the box look so large in your hand? Perspective, I hope. 

Playing Elden Ring. Still.","@AliceAutomata @NintendoSavant Why does the box look so large in your hand? Perspective, I hope. Playing Elden Ring. Still.",0.21428571428571427,0.42857142857142855,Postive
385,"@pavoliareine Alt text: Image is a very fierce Reine, wearing an armor and holding a sword, standing and posing wit… https://t.co/HFrx3mdwXq","@pavoliareine Alt text: Image is a very fierce Reine, wearing an armor and holding a sword, standing and posing wit… ",0.2,0.3,Postive
386,"RT @PlayStation: Tarnished, what weapon are you wielding in Elden Ring?","  Tarnished, what weapon are you wielding in Elden Ring?",0.0,0.0,Neutral
387,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
388,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
389,RT @LumpyTouch: jumping off a cliff in Elden Ring be like https://t.co/YFvgB6GHOI,  jumping off a cliff in Elden Ring be like ,0.0,0.0,Neutral
390,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
391,"RT @BioticNova: Elden Ring is 6/10, not enough double bosses","  Elden Ring is 6/10, not enough double bosses",0.0,0.25,Neutral
392,RT @Namatnieks: What if Elden Ring was a 2d pixelart game? #pixelart #eldenring https://t.co/RVeuK3ktr2,  What if Elden Ring was a 2d pixelart game?   ,-0.4,0.4,Negative
393,"@ShinyShoeGames @TheMonsterTrain We’re still playing it 😭😭😭
Between that and Elden Ring we’re having a hard time staying focused.",@ShinyShoeGames @TheMonsterTrain We’re still playing it 😭😭😭Between that and Elden Ring we’re having a hard time staying focused.,-0.2916666666666667,0.5416666666666666,Negative
394,Lol watching some korean streamer stream elden ring and her character is mostly naked. I approve,Lol watching some korean streamer stream elden ring and her character is mostly naked. I approve,0.4,0.55,Postive
395,RT @LumpyTouch: jumping off a cliff in Elden Ring be like https://t.co/YFvgB6GHOI,  jumping off a cliff in Elden Ring be like ,0.0,0.0,Neutral
396,RT @LumpyTouch: jumping off a cliff in Elden Ring be like https://t.co/YFvgB6GHOI,  jumping off a cliff in Elden Ring be like ,0.0,0.0,Neutral
